branch_id,date,atm_withdrawals,otc_withdrawals,is_holiday,is_payday,cash_deposits,is_branch_open
B004,2/27/21,22660.57,13982.51,0,0,9456.17,1
B002,10/19/19,19011.75,13994.22,0,0,16687.37,1
B002,10/15/18,32489.32,40845.89,0,1,29961.98,1
B007,8/6/20,17265.71,15017.74,0,0,11978.28,1
B002,10/1/23,18316.9,19524.87,0,1,18795.55,1
B004,5/25/25,16373.59,11444.32,0,0,8600.58,1
B007,11/14/22,20117.67,13112.48,0,0,11280.93,1
B004,10/10/18,26836.84,19539.04,0,0,22847.93,1
B005,10/22/19,18204.62,14327.4,0,0,13164.05,1
B002,12/27/20,26356.42,21315.56,0,0,14444.11,1
B008,3/10/25,20753.01,14171.49,0,0,11701.46,1
B004,3/18/24,18195.82,19637,0,0,17767.78,1
B001,2/1/20,25547.63,14441.28,0,1,16057.46,1
B002,3/26/21,39344.83,22099.05,0,0,27263.74,1
B001,3/15/23,29902.8,27879.55,0,1,14448.73,1
B002,10/23/18,25671.87,22279.63,0,0,14617.41,1
B006,1/27/23,17727.33,16524.98,0,0,12441.17,1
B005,3/25/22,22190.99,20771.97,0,0,23055.78,1
B005,7/7/25,19741.6,20069.97,0,0,13895.4,1
B008,10/30/18,17170.29,12598.55,0,0,12036.18,1
B007,4/23/21,14502.01,16802.93,0,0,15252.75,1
B005,6/10/25,17749.33,22108.23,0,0,13239.5,1
B007,10/13/21,19003.02,14353.47,0,0,13529.41,1
B002,12/26/18,0,0,0,0,26789.28,0
B001,5/1/25,27016.35,32031.57,0,1,29629.73,1
B001,10/21/21,29646.06,16679.17,0,0,20019.39,1
B001,5/2/24,23083.04,20797.15,0,0,13716.92,1
B008,4/29/24,19191.13,13093.44,0,0,14061.86,1
B001,4/1/22,25821.97,28848.79,0,1,20872.22,1
B007,4/8/21,17304.11,16370.89,0,0,14711.15,1
B001,1/20/20,0,0,1,0,6577.66,0
B006,6/23/23,,,0,0,18297.56,1
B006,12/25/24,0,0,1,0,3445.94,0
B002,8/31/21,38412.06,29850.19,0,0,27805.14,1
B002,8/9/21,31626.36,26019.78,0,0,25628.86,1
B004,1/23/23,21456.32,22491.92,0,0,15795.19,1
B005,3/16/21,24643.64,17111.98,0,0,22496.07,1
B007,9/18/20,20543.48,13891.78,0,0,13244.67,1
B005,11/2/18,18639.79,18858.99,0,0,14085.69,1
B005,4/25/22,21415.8,16819.94,0,0,12129.98,1
B006,2/24/20,15540.33,13914.4,0,0,11974.7,1
B003,5/2/19,35585.29,20410.6,0,0,21373.44,1
B006,6/1/22,22067,22708.65,0,1,14816.69,1
B008,12/19/19,16314.83,14977.21,0,0,11425.72,1
B007,3/7/23,14945.47,14941.88,0,0,10662.47,1
B003,9/17/19,29905.39,28428.73,0,0,27544.94,1
B007,2/3/22,13903.62,15567.63,0,0,13497.49,1
B004,7/23/21,26806.66,25082.78,0,0,22277.7,1
B005,8/19/23,15570.41,15277.09,0,0,11331.35,1
B007,10/5/23,20045.94,13911.78,0,0,11965.62,1
B002,2/1/25,28418.4,17741.65,0,1,15772.67,1
B007,9/20/20,12878.63,9344.55,0,0,8409.94,1
B001,10/13/20,30113.59,22244.17,0,0,16885.97,1
B008,7/5/25,10384.14,11502.99,0,0,11943.6,1
B004,2/14/25,20591.62,20277,0,0,20047.76,1
B001,7/17/21,21438.57,17292.9,0,0,13475.1,1
B005,6/21/22,19061.69,17733.6,0,0,19262.1,1
B008,8/3/20,12525.67,15027.52,0,0,8896.71,1
B004,1/27/23,29950.91,26134.62,0,0,24633.19,1
B002,11/1/24,35212.34,24325.15,0,1,21707.77,1
B008,4/10/25,20250.94,14073.9,0,0,15022.88,1
B007,8/27/21,19492.86,14036.79,0,0,18655.62,1
B004,6/18/24,16360.28,15850.03,0,0,15207.07,1
B007,12/31/21,18618.72,18306.69,0,0,13128.3,1
B002,11/18/21,37225.48,21031.37,0,0,22904.64,1
B004,12/29/23,17140.75,16454.44,0,0,14804.12,1
B005,7/5/24,21092.36,19141.48,0,0,16279.72,1
B006,9/8/19,15649.65,10621.34,0,0,14065.94,1
B006,3/25/25,16950.54,20043.95,0,0,13207.68,1
B003,10/27/22,33312.71,21907.88,0,0,19854,1
B002,8/8/24,29770.22,19522.23,0,0,25195.05,1
B003,6/15/22,34560.67,23526.96,0,1,20013.77,1
B006,2/12/20,,,0,0,16509.87,1
B002,4/28/21,27318.16,29220.2,0,0,18501.4,1
B003,8/27/23,14622.89,15267.32,0,0,14357.9,1
B002,9/23/24,26734.11,21543.93,0,0,15221.04,1
B004,10/4/23,22542.16,18111.53,0,0,19672.43,1
B006,10/11/19,22718.67,15057.27,0,0,12830.23,1
B004,8/4/19,16122.69,12943.21,0,0,16815.25,1
B008,2/24/20,17921.33,11363.51,0,0,15333.98,1
B005,4/18/20,17546.9,11762.8,0,0,7964.36,1
B006,9/29/23,26017.52,15518.58,0,0,13833.22,1
B008,3/17/24,13775.03,8357.76,0,0,6255.09,1
B002,5/2/19,28409.55,21922.07,0,0,19493.78,1
B002,9/25/21,22477.14,27206.61,0,0,16294.12,1
B007,12/7/23,0,0,0,0,12399.15,0
B007,9/6/24,15818.69,18895.81,0,0,15135.76,1
B003,3/2/21,27737.35,25729.57,0,0,25446.59,1
B001,8/18/20,,,0,0,17094.36,1
B002,6/17/24,36624.98,25725.24,0,0,16437.55,1
B005,8/22/22,22397.27,17316.43,0,0,12417.35,1
B002,1/17/20,23658.5,29286.44,0,0,17571.82,1
B008,9/1/20,15308.17,14703.5,0,1,11885.85,1
B003,10/16/19,21970.97,26623.23,0,0,15790.73,1
B004,3/13/25,18395.91,20622.17,0,0,19423.04,1
B008,4/5/19,19161.94,16767.02,0,0,13183.21,1
B002,11/27/19,26228.24,27609.1,0,0,23753.72,1
B005,10/4/20,16071.59,14074.8,0,0,14614.62,1
B004,11/25/22,32701.24,18032.69,0,0,24996.98,1
B007,10/27/21,19298.95,11562.4,0,0,9013.66,1
B008,1/20/24,11182.86,13093.12,0,0,12559.15,1
B003,8/15/19,34347.58,19227.61,0,1,18114.07,1
B002,12/4/20,28627.82,28293.32,0,0,17090.73,1
B004,3/18/22,25956.13,16824.75,0,0,21323.25,1
B003,4/11/22,22284.69,21375.95,0,0,20922.04,1
B003,6/9/22,26206.08,24380.69,0,0,14929.5,1
B006,4/12/19,20632.49,15233.29,0,0,13379.75,1
B004,3/31/25,22625.8,17741.76,0,0,12428.11,1
B002,9/19/22,31375.58,28255.37,0,0,30495.33,1
B006,7/18/23,21309.3,14541.08,0,0,14417.83,1
B002,11/13/21,20621.04,22070.15,0,0,16147.1,1
B008,1/10/20,16847,16399.06,0,0,13026.01,1
B007,8/24/22,16240.36,18335.79,0,0,12813.76,
B004,4/27/19,20580.87,12129.75,0,0,11592.12,1
B003,6/25/22,17628.27,15133.26,0,0,14031.83,1
B006,10/14/24,0,0,1,0,5618.29,0
B003,12/10/22,18588.54,13425.42,0,0,8707.85,1
B006,3/6/24,25274.08,14657.15,0,0,20655.57,1
B002,12/17/23,21392.95,17440.36,0,0,16331.78,1
B002,12/7/23,38602.34,25861.18,0,0,33848.97,1
B002,9/23/21,33638.36,22617.65,0,0,23950.71,1
B001,3/16/25,17176.53,11609.36,0,0,13784.2,1
B008,3/29/22,19266.93,13674.98,0,0,10230.46,1
B002,5/25/23,26063.63,26594.21,0,0,14140.26,1
B005,2/15/20,18411.99,15460.75,0,1,15340.95,1
B008,12/4/23,17126.05,9983.08,0,0,11644.34,1
B001,1/24/25,20200.31,21370.68,0,0,12587.52,1
B008,11/24/21,15359.17,13841.89,0,0,13683.21,1
B002,3/7/23,22583.96,24113.12,0,0,23277.7,1
B002,1/7/22,23718.07,26801.61,0,0,15409.8,1
B002,3/30/19,25789.28,18003.46,0,0,17860.56,1
B007,7/14/20,19362.93,12953.65,0,0,9364.91,1
B006,4/20/23,19611.6,17680.76,0,0,16070.27,1
B007,10/16/19,19853.19,15544.88,0,0,19867.62,1
B002,3/17/23,30285.89,22768.97,0,0,14754.64,1
B002,11/10/24,17361.16,18200.02,0,0,10192.66,1
B005,11/14/23,22483.82,19032.13,0,0,19720.39,1
B005,10/20/22,26212.8,17184,0,0,20181.43,1
B003,4/5/20,16374.86,17566.13,0,0,15416.38,1
B001,12/20/20,18221.07,10612.59,0,0,13430.48,1
B008,4/22/24,15971.88,9271.85,0,0,13065.27,1
B008,10/4/20,10821.46,10469.68,0,0,9944.03,1
B007,5/2/19,18288.33,15979,0,0,13637.41,1
B006,11/19/23,18479.1,10575.1,0,0,9529.57,1
B002,8/25/20,27280.89,20647.41,0,0,12351.62,1
B007,10/10/20,15693.27,13117.86,0,0,13225.69,1
B002,8/6/20,30880.67,23681.98,0,0,17743.23,1
B006,3/20/24,15963.27,19029.28,0,0,11251.03,1
B008,3/24/23,18501.1,15379.95,0,0,16768.35,1
B007,7/14/23,17915.19,18683.61,0,0,16467.76,1
B005,12/25/19,0,0,1,0,5555.69,0
B003,12/12/18,29258.84,26486.8,0,0,14282.54,1
B006,2/2/25,13372.61,10450.03,0,0,8097.78,1
B001,4/8/23,26474.93,17339.2,0,0,20521.02,1
B006,12/3/22,18479.96,12026.09,0,0,15768.8,1
B007,6/14/19,16177.51,18929.39,0,0,15260.13,1
B006,5/25/23,26959.84,14469.63,0,0,15394.43,1
B007,7/7/25,15838.48,14537.37,0,0,10394.16,1
B006,10/5/20,22006.06,13900.06,0,0,14904.73,1
B003,8/15/23,33718.99,26583.1,0,1,26611.73,1
B007,3/22/23,16406.31,17988.09,0,0,9953.14,1
B007,1/18/19,17077.72,17357.39,0,0,17274.4,1
B006,10/7/18,,,0,0,8722.25,1
B006,4/10/25,19665.7,15414.07,0,0,11135.64,1
B004,2/15/21,0,0,1,1,10197.14,0
B004,4/27/24,18753.11,12531.7,0,0,15475.9,1
B003,11/24/19,14701.05,15611.92,0,0,10096.12,1
B008,3/15/24,21978.6,13748.4,0,1,18815.19,1
B001,10/26/22,23927.3,12705.64,0,0,15762.6,1
B004,1/3/23,18286.21,21326.52,0,0,22399.2,1
B003,7/31/21,17635.01,11924.22,0,0,9869.88,1
B006,3/24/22,20945.33,14416.01,0,0,16275.49,1
B005,12/13/23,19641.21,12858.66,0,0,10544.31,1
B005,8/1/25,23954.91,15318.12,0,1,16324.76,1
B003,2/27/24,26031.19,27502.94,0,0,25506.25,1
B001,4/15/22,30364.91,30555.82,0,1,30189.37,1
B008,6/27/22,17524.81,12417.01,0,0,11464.5,1
B001,11/9/18,33506.4,18916.59,0,0,21718.91,1
B008,7/26/19,18889.37,14267.2,0,0,17632.24,
B002,5/15/19,35403.56,35341.22,0,1,28604.43,1
B002,12/2/21,24085.02,23221.72,0,0,24641.05,1
B007,2/15/23,17966.1,18690.9,0,1,19441.65,1
B008,6/19/20,9756.71,4819.21,1,0,4125.04,1
B003,5/1/21,27217.36,18587.72,0,1,18019.66,1
B007,6/26/23,19324.68,16241.5,0,0,9589.81,1
B008,2/28/20,,,0,0,13995.72,1
B002,6/18/19,22998.09,20762.33,0,0,13711.6,1
B003,11/20/22,17426.24,10010.22,0,0,7396.76,1
B004,3/19/19,24741.26,17347.43,0,0,20413.47,1
B006,12/20/20,13479.73,13427.21,0,0,12261.73,1
B008,10/2/19,19686.4,12157.44,0,0,14402.32,1
B008,11/12/23,16077.68,10668.18,0,0,9860.33,1
B007,7/17/21,12365.7,13568.23,0,0,12212.95,1
B002,6/30/20,34537.51,29097.45,0,0,20743.62,1
B003,3/7/21,17540.52,15416.19,0,0,11782.21,1
B006,5/11/21,16577.19,15509.37,0,0,16190.29,1
B006,9/30/20,19449.69,20969.11,0,0,20196,1
B006,3/15/23,18122.52,16354.53,0,1,9496.35,1
B008,3/25/22,16124.65,14928.61,0,0,11198.74,1
B007,5/30/25,20722.11,16599.48,0,0,18343.61,1
B001,6/9/19,,,0,0,10586.94,1
B003,11/7/23,39281.74,19517.14,0,0,17441.1,1
B004,3/11/22,22505.61,14361.33,0,0,10674.41,1
B008,2/28/21,12367.52,10637.68,0,0,10408.82,1
B002,1/28/21,29534.79,23535.28,0,0,28689.91,1
B007,11/15/19,21468.83,25384.93,0,1,25190.68,1
B003,12/13/21,21983.62,26221.59,0,0,19928.33,1
B006,7/21/23,25108.84,13652.75,0,0,12214.47,1
B008,4/24/19,17834.2,16281.04,0,0,14355.44,1
B003,4/8/21,33927.92,26185.08,0,0,17789.43,1
B008,12/6/21,22347.06,13174.52,0,0,14392.02,1
B006,3/18/24,21142.97,15437.98,0,0,19640.38,1
B002,12/5/19,32224.77,20653.73,0,0,26040.06,1
B001,8/7/23,20943.89,20109.02,0,0,18132.47,1
B001,8/12/20,24803.52,24204.74,0,0,24296.25,1
B005,1/16/21,12741.14,16330.65,0,0,11476.3,1
B001,4/9/25,22214.03,24842.53,0,0,19998.4,1
B004,12/24/18,20229.27,18835.12,0,0,17417.2,1
B002,8/14/20,34951.99,24609.71,0,0,19995.5,1
B003,1/20/22,36389.44,19713.53,0,0,18893.34,1
B001,9/16/20,24209.53,22810.15,0,0,12866.19,1
B006,7/22/19,20063.41,16700.88,0,0,17456.4,1
B006,11/13/22,11425.32,12505.44,0,0,11730.41,1
B005,8/9/22,26062.69,19230.99,0,0,24060.14,1
B002,7/23/20,31914.59,28019.64,0,0,22530.85,1
B006,4/18/21,16795.35,8766.58,0,0,12287.27,1
B001,11/30/24,18933.59,15644.38,0,0,10475.82,1
B008,5/25/22,14309.71,14358.17,0,0,11674.89,1
B006,12/11/18,22291.51,14364.7,0,0,12483.06,1
B004,9/22/20,21234.52,11087.4,0,0,8687.56,1
B006,11/5/20,21432.29,13454.18,0,0,12573.75,1
B003,6/23/20,36895.1,20698.84,0,0,19446.32,1
B007,3/29/21,22583.52,14233.6,0,0,16034.27,1
B003,5/21/21,33965.26,24761.71,0,0,23508.89,1
B006,4/13/21,19493.07,14181.9,0,0,8585.47,1
B001,2/14/25,27319.16,23078.17,0,0,14444.88,1
B005,11/22/19,25634.18,14321.72,0,0,13557.98,1
B004,5/22/23,18869.84,11788.11,0,0,12756.55,1
B002,12/20/18,31838.17,28358.7,0,0,22633.3,1
B005,1/4/19,20508.18,23393.91,0,0,18923.15,1
B008,10/20/18,15148.66,10891.67,0,0,14370.45,1
B002,4/27/21,28862.72,20099.08,0,0,13586.36,1
B002,1/6/23,27325.97,19390.76,0,0,12559.44,1
B005,12/16/24,13715.2,11789.98,0,0,12018.51,1
B007,11/25/22,21114.78,15941.57,0,0,9863.61,1
B007,7/13/25,10818.48,11643.08,0,0,6200.13,1
B003,9/10/24,30779.74,19076.95,0,0,26101.75,1
B001,3/30/20,22719.14,20380.31,0,0,17609.97,1
B001,9/12/20,17849.53,20479.09,0,0,19214.24,1
B004,7/25/23,19881.68,14667.37,0,0,13026.24,1
B006,5/25/21,15664,12644.26,0,0,8081.93,1
B008,6/11/25,,,0,0,13581.89,1
B006,11/14/21,14386.27,9575.72,0,0,7350.32,1
B004,10/11/23,25003.19,18886.7,0,0,25038.27,1
B008,3/17/22,19621.4,17403.01,0,0,15410.68,1
B006,1/25/25,14427.89,16992.93,0,0,9554.25,1
B003,1/26/23,30209.23,22597.99,0,0,16056.97,1
B001,5/27/20,18506.88,19441.58,0,0,19222.01,1
B006,5/4/21,22932.21,15430.82,0,0,18575.78,1
B002,6/23/19,21705.35,21381.69,0,0,11755.22,1
B008,11/1/18,25684.69,14689.65,0,1,19675.5,1
B005,8/26/21,19672.01,19864.42,0,0,11200.77,1
B004,6/19/23,8590.67,6952.34,1,0,4461.7,1
B004,10/24/18,18212.88,22087.24,0,0,20876.91,1
B007,4/21/20,,,0,0,10045.52,1
B003,12/25/24,9748.68,8095.29,1,0,8176.57,1
B001,2/13/19,27958.37,20345.76,0,0,15838.23,1
B007,6/26/24,19597.77,12533.16,0,0,14124.05,1
B002,3/14/23,24500.59,25362.61,0,0,19261.68,1
B006,4/22/23,14738.1,16293.58,0,0,8084.79,1
B006,10/7/23,13815.19,13433.75,0,0,12818.11,1
B004,8/18/19,20001.78,11880.3,0,0,8458.46,1
B004,10/21/23,17706.02,17037.43,0,0,18123.45,1
B005,5/2/25,18487.15,18857.52,0,0,15647.97,1
B007,2/6/25,22967.9,15125.69,0,0,19236.46,1
B007,3/25/20,11547.79,13814.32,0,0,7683.47,1
B008,10/26/24,12879.24,12511.54,0,0,8151.04,1
B005,1/17/24,30473.3,16231.75,0,0,22977.61,1
B007,10/21/20,25405.98,13520.07,0,0,19655.25,1
B002,6/11/23,24890.71,19113.65,0,0,21862.24,1
B004,2/17/21,25649.74,15101.12,0,0,19894.01,1
B003,10/27/19,14742.82,15217.58,0,0,14785.08,1
B005,5/21/24,20897.99,15298.61,0,0,12897.92,1
B003,5/22/22,18053.71,18811.89,0,0,9401.93,1
B007,5/26/19,14480.04,8830.73,0,0,9490.23,1
B008,5/2/24,18924.47,14764.47,0,0,16799.81,1
B008,6/2/19,12215.53,6367.21,0,0,8849.96,1
B006,10/21/21,18874.49,13822,0,0,9997.83,1
B002,7/13/21,24581.67,27814.5,0,0,27031.48,1
B003,11/28/20,20012.73,16485.39,0,0,11223.99,1
B004,8/3/25,19342.83,11528.14,0,0,9776.33,1
B008,2/15/22,20171.72,14378.57,0,1,11228.43,1
B002,10/5/23,37770.85,21142.55,0,0,17482.98,1
B006,11/18/23,16327.33,12139.28,0,0,15113.16,1
B004,5/23/21,16134.02,9693.79,0,0,11528.85,1
B001,7/26/20,14147.23,16258.59,0,0,14893.21,1
B003,4/11/19,29108.16,23190.52,0,0,25668.15,1
B008,11/15/23,16443.18,15325.44,0,1,14249.09,1
B007,5/10/20,10304.85,11620.96,0,0,11613.94,1
B001,2/14/19,24971.77,27417.38,0,0,24811.52,1
B006,5/28/24,13124.1,13193.99,0,0,6278.03,1
B006,4/30/23,12702.22,13204.65,0,0,6359.75,1
B007,5/13/23,21040.52,12285.56,0,0,11355.38,1
B008,6/16/24,9465.77,7940.05,0,0,7380.83,1
B002,1/25/25,26027.1,14342.66,0,0,19565.15,1
B006,5/13/24,16377.9,16462.54,0,0,14455.25,1
B007,8/13/23,8633.7,10417.47,0,0,8564.78,1
B005,4/23/20,25034.78,15613.15,0,0,12564.58,1
B003,4/17/25,24634.34,26237.48,0,0,22950,1
B003,12/10/21,30355.03,28888.5,0,0,32956.23,1
B008,6/10/23,12206.38,10013.54,0,0,9013.72,1
B005,7/15/20,19525.69,23532.91,0,1,14852.04,1
B002,6/13/21,24374.9,17745.13,0,0,21957.53,1
B007,10/17/18,21035.88,21871.25,0,0,18014.93,1
B001,1/24/20,24690.01,29475.17,0,0,14294.85,1
B002,4/17/19,29422.72,22573.69,0,0,20430.5,1
B006,5/31/23,20018.74,21480.72,0,0,15001.1,1
B007,5/29/22,12095.2,9118.43,0,0,5598.34,1
B004,5/1/25,,,0,1,23071.65,1
B006,5/27/24,0,0,1,0,4343.69,0
B001,7/10/21,20319.22,18197.22,0,0,10693.03,1
B001,8/28/21,20637.72,14354.56,0,0,20662.77,1
B001,8/23/24,22842.99,17287.4,0,0,10938.65,1
B004,1/29/25,20218.6,20096.37,0,0,19781.38,1
B006,12/4/18,21484.39,11605.85,0,0,10610.95,1
B007,7/2/22,10898.74,12875.5,0,0,6891.89,1
B004,11/29/19,28440.8,19273.79,0,0,27249.01,1
B005,11/23/19,18448.61,14806.96,0,0,12447.1,1
B003,8/30/24,37314.93,27040.05,0,0,33252.72,1
B006,4/25/22,17392.4,19507.96,0,0,13375.92,1
B003,10/12/24,19038.76,20827.57,0,0,14421.89,1
B002,2/2/23,24123.2,26517.88,0,0,20559.66,1
B008,7/6/25,9513.69,9706.63,0,0,6161.54,1
B002,1/2/23,32154.86,25675.26,0,0,21072.64,1
B008,10/29/22,,,0,0,12482.44,1
B003,1/12/19,19218.45,15381.64,0,0,9516.64,1
B006,1/15/23,17298.03,10727.54,0,1,12537.05,1
B002,8/1/22,32103.68,37090.42,0,1,26768.31,1
B004,11/2/20,19406.73,22573.47,0,0,14339.31,1
B008,8/26/24,14551.78,15292.54,0,0,7843.32,1
B006,6/3/22,23907.45,14363.69,0,0,10884.07,1
B005,8/26/19,20699.93,22778,0,0,16746.47,1
B002,6/8/24,18664.95,22209.71,0,0,18525.24,1
B006,9/25/23,21250.37,14228.4,0,0,15654.87,1
B008,12/11/21,13598.76,13419.65,0,0,7071.36,1
B003,6/17/25,27507.68,20386.53,0,0,15644.58,1
B005,10/28/19,20450.81,13651.09,0,0,12615.31,1
B006,8/5/20,18204.02,16678.75,0,0,16904.26,1
B006,10/11/24,23997.58,19587.64,0,0,23240.58,1
B004,1/7/25,21041.95,20800,0,0,20922.39,1
B001,3/10/21,28835.87,26266.05,0,0,13567.7,1
B001,9/17/24,23223.29,24494.18,0,0,19590.73,1
B002,2/5/24,29038.02,26223.93,0,0,16940.11,1
B005,2/23/24,25902.33,14896.2,0,0,13800.29,1
B005,12/8/21,,,0,0,12711.96,1
B006,4/5/21,17717.77,18782.86,0,0,10648.02,1
B006,9/7/20,0,0,1,0,2781.42,0
B007,10/1/22,14509.92,14170.24,0,1,15840.43,1
B004,1/26/21,23175.78,11761.51,0,0,17395.96,1
B005,9/18/23,18673.48,17952.03,0,0,11325.87,1
B006,6/10/21,18320.22,19137.48,0,0,19683.55,1
B007,8/30/23,21617.82,13415.77,0,0,14942.95,1
B002,10/11/21,11296.76,8200.51,1,0,5716.37,1
B001,7/3/25,21816.19,25216.49,0,0,25067,1
B001,10/27/19,14198.09,16751.17,0,0,15367.78,1
B004,2/10/25,25073.27,14145.23,0,0,14947.43,1
B006,6/7/22,21911.86,14093.39,0,0,13257.57,1
B002,6/11/21,31911.21,25720.89,0,0,31140.26,1
B007,1/29/23,11107.18,9477.41,0,0,3757.85,1
B004,12/19/23,19690.02,14556.54,0,0,15709.71,1
B006,9/14/21,20666.15,16013.69,0,0,20075.1,1
B008,9/21/23,16764.76,14873.3,0,0,9395.02,1
B007,2/5/19,16172.41,14145.58,0,0,8786.17,1
B001,10/18/20,17565.62,12360.55,0,0,15363.97,1
B002,12/15/19,26077.77,18213.43,0,1,18091.97,1
B001,6/11/22,16926.29,18686.21,0,0,9339.02,1
B002,1/13/25,29605.89,28452.31,0,0,16552.29,1
B001,4/7/24,20502.15,12935.75,0,0,17033.53,1
B003,9/9/22,37658.03,23187.19,0,0,28909.2,1
B005,4/18/23,20286.95,23445.45,0,0,23827.84,1
B001,4/1/25,26471.51,30090.93,0,1,21539.53,1
B006,12/15/19,13570.41,15368.03,0,1,7313.22,1
B001,3/24/25,22792.09,21639.89,0,0,14493.8,1
B007,5/9/23,17685.03,15344.33,0,0,16974.59,1
B005,4/25/21,12906.44,14858.18,0,0,10617.86,1
B008,1/9/20,17980.22,14184.26,0,0,11015.4,1
B006,3/21/22,23018.4,20256.93,0,0,13916.68,1
B008,5/20/19,12425.38,8379.22,0,0,4523.64,1
B005,3/18/25,22786.52,17330.76,0,0,22529.13,1
B006,7/6/22,29069.96,15304.73,0,0,10750.41,1
B002,12/10/23,14545.36,18390.92,0,0,14500.05,1
B008,3/25/25,17851.53,17176.83,0,0,15367.39,1
B005,8/29/19,21323.14,15730.78,0,0,9774.15,1
B002,9/7/23,63507.28,39684.69,0,0,49878.13,1
B006,1/14/25,16689.48,14990.83,0,0,12501.03,1
B002,3/23/20,30433.74,22879.21,0,0,16877.78,1
B001,7/19/20,13579.36,13493.57,0,0,12261.03,1
B008,5/20/20,18551.66,11966.57,0,0,14065.67,1
B001,3/2/25,,,0,0,15349.57,1
B006,5/28/23,13782.15,13879.02,0,0,7545.8,1
B005,8/19/20,21664.64,16174.75,0,0,20575.87,1
B002,6/23/24,23235.67,16237.1,0,0,15486.58,1
B001,4/3/25,28248.03,19972.3,0,0,26738.35,1
B008,5/13/19,13248.75,14262.67,0,0,13895.98,1
B003,1/29/21,29994.92,30716.14,0,0,24472.74,1
B001,12/30/18,19624.38,15195.34,0,0,14180.63,1
B006,5/30/24,25990.93,16271.01,0,0,23767.78,1
B002,3/14/21,19269.24,15126.64,0,0,11674.05,1
B007,12/3/24,11159.87,13833.19,0,0,7085.67,1
B006,10/6/19,13837.6,8485.68,0,0,8429.49,1
B002,9/14/21,27734.58,25852.09,0,0,23303.63,1
B002,6/21/20,22901.57,18759.33,0,0,19603.87,1
B004,1/10/24,15023.34,16993.95,0,0,13740.53,1
B003,9/19/23,24674.73,24001.97,0,0,17973.24,1
B002,12/5/21,18418.21,21847.5,0,0,13841.36,1
B008,2/13/19,16432.14,16816,0,0,17889.48,1
B003,1/22/21,33927.34,25292.83,0,0,29562.96,1
B007,9/12/22,21060.57,13144.96,0,0,10624.54,1
B002,12/20/19,39976.03,23713.75,0,0,29056.82,1
B001,6/6/25,24393.27,16816.79,0,0,24136.06,1
B006,6/1/24,15779.21,15026.42,0,1,14573.34,1
B005,2/13/24,16775.08,14264.21,0,0,16447.84,1
B007,4/30/24,16510.87,19643.46,0,0,17653.77,1
B008,1/22/20,15724.28,15390.55,0,0,9682.93,1
B001,3/7/21,15460.28,13007.5,0,0,7580.01,1
B005,3/19/20,20509.76,21296.34,0,0,11085.38,1
B008,1/14/20,,,0,0,10375.9,1
B007,7/25/20,17427.99,12203.21,0,0,13972.64,1
B007,8/20/21,0,0,0,0,9394.42,0
B005,11/5/22,14548.57,9221.87,0,0,12591.32,1
B002,7/16/19,37704.73,23472.14,0,0,31465.81,1
B001,6/17/21,26330.42,17612.14,0,0,12949.27,1
B004,8/14/23,22095.8,18527.59,0,0,16876.08,1
B003,5/2/25,27137.37,23692.47,0,0,22929.91,1
B003,4/19/24,28592.14,29414.07,0,0,23661.75,1
B005,4/30/21,23608.55,21697.19,0,0,17572.03,1
B006,8/31/24,22088.73,14523.94,0,0,17569.87,
B004,3/30/23,26840.05,21618.14,0,0,19929.18,1
B007,3/11/19,15886.56,18618.01,0,0,10582.69,1
B005,4/21/24,13670.63,13763.22,0,0,8542.84,1
B005,10/17/21,16163,9912.92,0,0,13248.68,1
B006,12/14/21,17152.65,15988.19,0,0,12528.06,1
B008,6/23/25,17352.45,15872.1,0,0,9654.85,1
B001,8/22/20,22786.69,17214.02,0,0,18682.6,1
B007,9/25/24,16688.29,16609.12,0,0,11243.77,1
B008,12/20/24,20176.91,13365.7,0,0,12001.08,1
B007,4/5/22,13839.12,16644.21,0,0,10175.23,1
B007,1/9/23,23319.35,16495.22,0,0,13465.85,1
B006,3/23/21,17629.74,20575.34,0,0,15414.95,1
B002,9/26/20,30966.08,17713.47,0,0,12688.89,1
B007,10/21/21,15411.38,12646.04,0,0,7038.87,1
B003,7/20/20,25631.36,29229.78,0,0,23570.39,1
B007,10/16/22,16509.6,10023.18,0,0,14624.31,1
B005,3/12/22,16930.88,17402.88,0,0,16464.03,1
B003,2/16/25,16832.62,16694.21,0,0,10898.81,1
B002,8/17/21,37019.19,21819.34,0,0,27127.08,1
B004,3/23/20,21715.2,15190.54,0,0,10585.47,1
B001,2/2/24,24041.25,23768.63,0,0,19042.04,1
B004,5/21/25,24922.16,13094.42,0,0,17240.07,1
B002,10/20/23,38826.37,24969.87,0,0,22459.02,1
B004,10/31/20,22405.48,17824.46,0,0,20148.15,1
B001,4/17/24,28753.51,14947.47,0,0,18832.52,1
B006,3/19/19,21885.98,13598.58,0,0,14497.3,1
B001,9/16/23,19709.48,16188.2,0,0,18485.6,1
B006,12/2/18,10920.78,7264.14,0,0,5432.19,1
B004,7/7/20,18756.77,16369.14,0,0,9625.1,1
B004,12/14/20,24457.14,16395.12,0,0,17609.48,1
B004,11/25/18,17619.37,13964.66,0,0,11302.19,1
B006,8/27/22,13010.87,14137.34,0,0,7263.88,1
B001,8/26/24,23322.24,22298.85,0,0,24023.85,1
B001,1/28/20,29049.95,20488.36,0,0,16012.75,1
